prompt_id,session_id,user_id,prompt_type,prompt_quality_score,prompt_attempt_number,output_id,output_quality_score,feedback,edited_output,good_output_flag,experiment_group,new_output_quality,new_feedback,new_good_output_flag
33037,10983,5533,summary,9,2,33037,8,good,0,1,control,9,good,1
33038,10983,5533,report,9,3,33038,10,good,0,1,control,10,good,1
33039,10984,5534,report,5,1,33039,6,bad,1,0,control,4,bad,0
33040,10984,5534,summary,5,2,33040,5,bad,1,0,control,4,bad,0
33041,10984,5534,report,3,3,33041,5,bad,1,0,control,3,bad,0
33042,10985,5535,summary,3,1,33042,5,bad,1,0,control,4,bad,0
33043,10985,5535,assignment,6,2,33043,3,bad,1,0,treatment,7,good,1
33044,10985,5535,summary,5,3,33044,3,bad,1,0,treatment,7,good,1
33045,10986,5535,assignment,5,1,33045,6,bad,1,0,control,5,bad,0
33046,10987,5536,summary,7,1,33046,9,good,0,1,control,8,good,1
33047,10988,5537,summary,3,1,33047,2,bad,1,0,control,4,bad,0
33048,10988,5537,assignment,6,2,33048,3,bad,1,0,treatment,6,bad,0
33049,10988,5537,summary,5,3,33049,5,bad,1,0,treatment,7,good,1
33050,10988,5537,assignment,5,4,33050,3,bad,1,0,treatment,4,bad,0
33051,10989,5537,assignment,6,1,33051,6,bad,1,0,treatment,6,bad,0
33052,10990,5538,report,6,1,33052,6,bad,1,0,control,6,bad,0
33053,10990,5538,report,6,2,33053,7,good,0,1,control,8,good,1
33054,10990,5538,report,7,3,33054,8,good,0,1,control,8,good,1
33055,10990,5538,report,7,4,33055,9,good,0,1,treatment,9,good,1
33056,10990,5538,report,7,5,33056,5,bad,1,0,treatment,8,good,1
33057,10991,5538,report,7,1,33057,6,bad,1,0,control,7,good,1
33058,10991,5538,summary,5,2,33058,6,bad,1,0,control,4,bad,0
33059,10992,5539,summary,7,1,33059,8,good,0,1,treatment,6,bad,0
33060,10992,5539,assignment,5,2,33060,5,bad,1,0,control,5,bad,0
33061,10992,5539,summary,7,3,33061,4,bad,1,0,treatment,9,good,1
33062,10993,5539,summary,6,1,33062,7,good,0,1,control,8,good,1
33063,10993,5539,assignment,7,2,33063,6,bad,1,0,treatment,7,good,1
33064,10993,5539,assignment,6,3,33064,8,good,0,1,treatment,7,good,1
33065,10993,5539,assignment,7,4,33065,4,bad,1,0,treatment,8,good,1
33066,10993,5539,assignment,6,5,33066,5,bad,1,0,treatment,8,good,1
33067,10994,5539,assignment,5,1,33067,7,good,0,1,control,5,bad,0
33068,10994,5539,assignment,7,2,33068,9,good,0,1,treatment,6,bad,0
33069,10994,5539,assignment,7,3,33069,9,good,0,1,treatment,7,good,1
33070,10995,5540,assignment,7,1,33070,5,bad,1,0,treatment,7,good,1
33071,10995,5540,assignment,6,2,33071,5,bad,1,0,treatment,8,good,1
33072,10995,5540,summary,6,3,33072,7,good,0,1,control,7,good,1
33073,10995,5540,assignment,6,4,33073,5,bad,1,0,treatment,8,good,1
33074,10996,5540,summary,6,1,33074,7,good,0,1,treatment,7,good,1
33075,10997,5540,assignment,5,1,33075,5,bad,1,0,control,4,bad,0
33076,10997,5540,assignment,7,2,33076,7,good,0,1,treatment,9,good,1
33077,10997,5540,summary,7,3,33077,6,bad,1,0,control,8,good,1
33078,10998,5541,assignment,7,1,33078,4,bad,1,0,treatment,8,good,1
33079,10998,5541,assignment,6,2,33079,4,bad,1,0,treatment,7,good,1
33080,10998,5541,summary,3,3,33080,2,bad,1,0,control,4,bad,0
33081,10998,5541,assignment,5,4,33081,5,bad,1,0,treatment,6,bad,0
33082,10998,5541,assignment,5,5,33082,3,bad,1,0,treatment,6,bad,0
33083,10999,5541,assignment,5,1,33083,2,bad,1,0,treatment,6,bad,0
33084,10999,5541,summary,7,2,33084,6,bad,1,0,treatment,9,good,1
33085,10999,5541,assignment,3,3,33085,5,bad,1,0,control,5,bad,0
33086,10999,5541,assignment,5,4,33086,2,bad,1,0,treatment,6,bad,0
33087,10999,5541,summary,6,5,33087,5,bad,1,0,treatment,7,good,1
33088,11000,5542,report,5,1,33088,5,bad,1,0,control,6,bad,0
33089,11000,5542,summary,4,2,33089,5,bad,1,0,control,4,bad,0
33090,11001,5542,report,6,1,33090,4,bad,1,0,treatment,5,bad,0
33091,11002,5542,report,3,1,33091,4,bad,1,0,control,2,bad,0
33092,11002,5542,report,5,2,33092,5,bad,1,0,treatment,5,bad,0
33093,11002,5542,report,3,3,33093,5,bad,1,0,control,3,bad,0
33094,11002,5542,report,4,4,33094,5,bad,1,0,control,3,bad,0
33095,11003,5543,report,5,1,33095,2,bad,1,0,treatment,7,good,1
33096,11003,5543,report,3,2,33096,3,bad,1,0,control,5,bad,0
33097,11003,5543,report,6,3,33097,4,bad,1,0,treatment,6,bad,0
33098,11003,5543,summary,7,4,33098,6,bad,1,0,treatment,6,bad,0
33099,11003,5543,report,3,5,33099,4,bad,1,0,control,3,bad,0
33100,11004,5543,report,6,1,33100,5,bad,1,0,treatment,7,good,1
33101,11004,5543,report,7,2,33101,5,bad,1,0,treatment,7,good,1
33102,11004,5543,report,4,3,33102,4,bad,1,0,control,6,bad,0
33103,11004,5543,summary,3,4,33103,4,bad,1,0,control,2,bad,0
33104,11004,5543,summary,7,5,33104,6,bad,1,0,treatment,9,good,1
33105,11005,5544,summary,7,1,33105,6,bad,1,0,treatment,8,good,1
33106,11005,5544,summary,7,2,33106,7,good,0,1,treatment,6,bad,0
33107,11005,5544,summary,5,3,33107,5,bad,1,0,control,7,good,1
33108,11005,5544,report,6,4,33108,8,good,0,1,treatment,7,good,1
33109,11006,5544,report,7,1,33109,9,good,0,1,treatment,9,good,1
33110,11006,5544,report,7,2,33110,8,good,0,1,control,8,good,1
33111,11006,5544,report,6,3,33111,8,good,0,1,treatment,6,bad,0
33112,11006,5544,report,7,4,33112,8,good,0,1,treatment,7,good,1
33113,11007,5544,report,7,1,33113,8,good,0,1,control,8,good,1
33114,11008,5545,report,7,1,33114,4,bad,1,0,treatment,9,good,1
33115,11009,5545,report,7,1,33115,4,bad,1,0,treatment,9,good,1
33116,11010,5546,assignment,7,1,33116,9,good,0,1,control,8,good,1
33117,11010,5546,assignment,7,2,33117,5,bad,1,0,treatment,9,good,1
33118,11011,5546,summary,7,1,33118,6,bad,1,0,treatment,6,bad,0
33119,11011,5546,assignment,7,2,33119,6,bad,1,0,treatment,9,good,1
33120,11012,5546,assignment,6,1,33120,7,good,0,1,treatment,7,good,1
33121,11013,5547,assignment,7,1,33121,6,bad,1,0,control,8,good,1
33122,11013,5547,summary,6,2,33122,6,bad,1,0,control,6,bad,0
33123,11013,5547,summary,6,3,33123,5,bad,1,0,treatment,8,good,1
33124,11013,5547,summary,6,4,33124,6,bad,1,0,control,6,bad,0
33125,11014,5547,assignment,7,1,33125,6,bad,1,0,control,7,good,1
33126,11014,5547,assignment,6,2,33126,7,good,0,1,treatment,6,bad,0
33127,11014,5547,summary,5,3,33127,6,bad,1,0,control,7,good,1
33128,11014,5547,assignment,5,4,33128,6,bad,1,0,control,4,bad,0
33129,11015,5547,assignment,7,1,33129,7,good,0,1,treatment,8,good,1
33130,11015,5547,assignment,7,2,33130,6,bad,1,0,treatment,6,bad,0
33131,11016,5548,summary,4,1,33131,5,bad,1,0,control,4,bad,0
33132,11016,5548,assignment,5,2,33132,4,bad,1,0,control,6,bad,0
33133,11017,5549,summary,3,1,33133,2,bad,1,0,control,3,bad,0
33134,11017,5549,assignment,4,2,33134,6,bad,1,0,control,6,bad,0
33135,11017,5549,summary,3,3,33135,5,bad,1,0,control,4,bad,0
33136,11018,5550,assignment,8,1,33136,9,good,0,1,treatment,9,good,1
33137,11018,5550,assignment,8,2,33137,8,good,0,1,treatment,8,good,1
33138,11018,5550,assignment,7,3,33138,7,good,0,1,control,8,good,1
33139,11019,5550,assignment,9,1,33139,9,good,0,1,treatment,10,good,1
33140,11019,5550,assignment,7,2,33140,6,bad,1,0,control,6,bad,0
33141,11020,5551,summary,4,1,33141,4,bad,1,0,control,4,bad,0
33142,11020,5551,assignment,5,2,33142,4,bad,1,0,control,7,good,1
33143,11020,5551,assignment,7,3,33143,4,bad,1,0,treatment,8,good,1
33144,11020,5551,assignment,5,4,33144,4,bad,1,0,control,5,bad,0
33145,11021,5551,summary,4,1,33145,6,bad,1,0,control,5,bad,0
33146,11022,5551,summary,7,1,33146,6,bad,1,0,treatment,9,good,1
33147,11022,5551,assignment,7,2,33147,5,bad,1,0,treatment,8,good,1
33148,11023,5552,summary,5,1,33148,5,bad,1,0,control,6,bad,0
33149,11023,5552,assignment,3,2,33149,3,bad,1,0,control,5,bad,0
33150,11023,5552,assignment,4,3,33150,3,bad,1,0,control,5,bad,0
33151,11023,5552,assignment,5,4,33151,4,bad,1,0,control,6,bad,0
33152,11023,5552,summary,5,5,33152,5,bad,1,0,control,5,bad,0
33153,11024,5552,assignment,5,1,33153,3,bad,1,0,treatment,5,bad,0
33154,11024,5552,assignment,7,2,33154,5,bad,1,0,treatment,8,good,1
33155,11024,5552,assignment,5,3,33155,4,bad,1,0,control,6,bad,0
33156,11025,5552,assignment,5,1,33156,4,bad,1,0,treatment,5,bad,0
33157,11025,5552,summary,7,2,33157,5,bad,1,0,treatment,7,good,1
33158,11025,5552,assignment,7,3,33158,6,bad,1,0,treatment,8,good,1
33159,11026,5553,report,4,1,33159,5,bad,1,0,control,5,bad,0
33160,11027,5554,summary,5,1,33160,2,bad,1,0,treatment,5,bad,0
33161,11027,5554,report,6,2,33161,5,bad,1,0,treatment,7,good,1
33162,11027,5554,summary,5,3,33162,2,bad,1,0,treatment,4,bad,0
33163,11027,5554,summary,6,4,33163,6,bad,1,0,treatment,8,good,1
33164,11027,5554,report,6,5,33164,3,bad,1,0,treatment,6,bad,0
33165,11028,5554,report,5,1,33165,5,bad,1,0,treatment,6,bad,0
33166,11028,5554,report,5,2,33166,3,bad,1,0,treatment,6,bad,0
33167,11028,5554,report,3,3,33167,3,bad,1,0,control,4,bad,0
33168,11028,5554,summary,5,4,33168,5,bad,1,0,control,6,bad,0
33169,11029,5554,report,4,1,33169,4,bad,1,0,control,3,bad,0
33170,11029,5554,summary,3,2,33170,3,bad,1,0,control,3,bad,0
33171,11029,5554,summary,6,3,33171,5,bad,1,0,treatment,8,good,1
33172,11029,5554,report,6,4,33172,4,bad,1,0,treatment,7,good,1
33173,11029,5554,summary,3,5,33173,4,bad,1,0,control,4,bad,0
33174,11030,5555,summary,4,1,33174,3,bad,1,0,control,3,bad,0
33175,11031,5555,summary,3,1,33175,5,bad,1,0,control,3,bad,0
33176,11031,5555,report,6,2,33176,3,bad,1,0,treatment,8,good,1
33177,11031,5555,report,5,3,33177,5,bad,1,0,control,5,bad,0
33178,11031,5555,report,6,4,33178,3,bad,1,0,treatment,7,good,1
33179,11031,5555,summary,5,5,33179,5,bad,1,0,control,6,bad,0
33180,11032,5555,report,5,1,33180,7,good,0,1,control,7,good,1
33181,11032,5555,report,5,2,33181,6,bad,1,0,control,4,bad,0
33182,11032,5555,report,3,3,33182,4,bad,1,0,control,3,bad,0
33183,11032,5555,report,6,4,33183,3,bad,1,0,treatment,8,good,1
33184,11032,5555,report,6,5,33184,3,bad,1,0,treatment,8,good,1
33185,11033,5556,summary,7,1,33185,9,good,0,1,treatment,9,good,1
33186,11033,5556,summary,9,2,33186,10,good,0,1,control,10,good,1
33187,11033,5556,report,8,3,33187,8,good,0,1,control,9,good,1
33188,11034,5556,report,8,1,33188,7,good,0,1,control,10,good,1
33189,11034,5556,report,9,2,33189,8,good,0,1,treatment,10,good,1
33190,11034,5556,summary,8,3,33190,10,good,0,1,control,7,good,1
33191,11034,5556,summary,7,4,33191,7,good,0,1,control,7,good,1
33192,11034,5556,summary,9,5,33192,10,good,0,1,treatment,9,good,1
33193,11035,5557,assignment,8,1,33193,7,good,0,1,treatment,10,good,1
33194,11035,5557,assignment,7,2,33194,6,bad,1,0,treatment,7,good,1
33195,11035,5557,assignment,9,3,33195,10,good,0,1,control,10,good,1
33196,11035,5557,summary,8,4,33196,7,good,0,1,treatment,9,good,1
33197,11036,5557,assignment,7,1,33197,7,good,0,1,treatment,6,bad,0
33198,11036,5557,assignment,7,2,33198,7,good,0,1,treatment,8,good,1
33199,11037,5557,summary,7,1,33199,7,good,0,1,control,6,bad,0
33200,11037,5557,summary,7,2,33200,7,good,0,1,treatment,6,bad,0
33201,11037,5557,assignment,9,3,33201,9,good,0,1,control,8,good,1
33202,11037,5557,summary,8,4,33202,7,good,0,1,control,10,good,1
33203,11038,5558,report,8,1,33203,10,good,0,1,control,10,good,1
33204,11038,5558,report,9,2,33204,10,good,0,1,control,10,good,1
33205,11039,5558,report,9,1,33205,8,good,0,1,treatment,9,good,1
33206,11039,5558,summary,9,2,33206,8,good,0,1,treatment,10,good,1
33207,11039,5558,report,7,3,33207,9,good,0,1,control,9,good,1
33208,11039,5558,report,9,4,33208,9,good,0,1,treatment,8,good,1
33209,11040,5558,report,7,1,33209,7,good,0,1,control,6,bad,0
33210,11040,5558,summary,9,2,33210,10,good,0,1,control,8,good,1
33211,11040,5558,report,7,3,33211,6,bad,1,0,treatment,8,good,1
33212,11040,5558,summary,7,4,33212,8,good,0,1,control,9,good,1
33213,11040,5558,summary,7,5,33213,8,good,0,1,control,9,good,1
33214,11041,5559,assignment,7,1,33214,7,good,0,1,control,6,bad,0
33215,11041,5559,summary,9,2,33215,10,good,0,1,control,9,good,1
33216,11041,5559,assignment,8,3,33216,10,good,0,1,control,8,good,1
33217,11041,5559,summary,7,4,33217,8,good,0,1,control,8,good,1
33218,11041,5559,assignment,8,5,33218,7,good,0,1,control,8,good,1
33219,11042,5559,assignment,7,1,33219,9,good,0,1,control,8,good,1
33220,11042,5559,assignment,9,2,33220,8,good,0,1,treatment,10,good,1
33221,11042,5559,assignment,9,3,33221,9,good,0,1,treatment,10,good,1
33222,11043,5560,report,9,1,33222,10,good,0,1,control,10,good,1
33223,11043,5560,report,8,2,33223,7,good,0,1,treatment,9,good,1
33224,11044,5560,report,7,1,33224,6,bad,1,0,control,6,bad,0
33225,11044,5560,report,8,2,33225,10,good,0,1,control,7,good,1
33226,11045,5561,summary,6,1,33226,8,good,0,1,control,7,good,1
33227,11045,5561,assignment,7,2,33227,8,good,0,1,control,7,good,1
33228,11045,5561,summary,7,3,33228,6,bad,1,0,treatment,9,good,1
33229,11046,5561,assignment,7,1,33229,7,good,0,1,treatment,8,good,1
33230,11046,5561,assignment,6,2,33230,6,bad,1,0,treatment,7,good,1
33231,11047,5562,report,6,1,33231,5,bad,1,0,treatment,5,bad,0
33232,11047,5562,report,3,2,33232,5,bad,1,0,control,5,bad,0
33233,11047,5562,report,5,3,33233,6,bad,1,0,control,6,bad,0
33234,11048,5563,summary,5,1,33234,5,bad,1,0,control,5,bad,0
33235,11048,5563,assignment,5,2,33235,5,bad,1,0,control,7,good,1
33236,11048,5563,assignment,5,3,33236,4,bad,1,0,control,6,bad,0
33237,11049,5563,summary,7,1,33237,5,bad,1,0,treatment,9,good,1
33238,11050,5564,assignment,3,1,33238,4,bad,1,0,control,4,bad,0
33239,11050,5564,assignment,5,2,33239,3,bad,1,0,treatment,7,good,1
33240,11050,5564,assignment,5,3,33240,4,bad,1,0,treatment,4,bad,0
33241,11051,5564,assignment,3,1,33241,4,bad,1,0,control,3,bad,0
33242,11052,5564,assignment,3,1,33242,2,bad,1,0,control,5,bad,0
33243,11053,5565,summary,4,1,33243,6,bad,1,0,control,4,bad,0
33244,11054,5565,report,6,1,33244,5,bad,1,0,treatment,7,good,1
33245,11054,5565,report,6,2,33245,4,bad,1,0,treatment,7,good,1
33246,11054,5565,report,5,3,33246,4,bad,1,0,treatment,5,bad,0
33247,11054,5565,report,3,4,33247,4,bad,1,0,control,4,bad,0
33248,11055,5565,report,3,1,33248,2,bad,1,0,control,3,bad,0
33249,11055,5565,report,4,2,33249,6,bad,1,0,control,3,bad,0
33250,11055,5565,summary,5,3,33250,4,bad,1,0,control,7,good,1
33251,11056,5566,summary,5,1,33251,4,bad,1,0,control,6,bad,0
33252,11056,5566,assignment,7,2,33252,7,good,0,1,treatment,8,good,1
33253,11056,5566,assignment,7,3,33253,4,bad,1,0,treatment,7,good,1
33254,11056,5566,summary,5,4,33254,3,bad,1,0,treatment,4,bad,0
33255,11057,5567,summary,6,1,33255,5,bad,1,0,control,5,bad,0
33256,11057,5567,report,7,2,33256,6,bad,1,0,treatment,9,good,1
33257,11057,5567,report,7,3,33257,9,good,0,1,control,8,good,1
33258,11058,5568,report,7,1,33258,4,bad,1,0,treatment,7,good,1
33259,11058,5568,report,3,2,33259,4,bad,1,0,control,5,bad,0
33260,11059,5568,report,4,1,33260,3,bad,1,0,control,5,bad,0
33261,11059,5568,summary,5,2,33261,3,bad,1,0,treatment,4,bad,0
33262,11059,5568,report,5,3,33262,5,bad,1,0,control,6,bad,0
33263,11059,5568,report,3,4,33263,5,bad,1,0,control,4,bad,0
33264,11060,5568,report,5,1,33264,2,bad,1,0,treatment,7,good,1
33265,11060,5568,report,5,2,33265,6,bad,1,0,control,6,bad,0
33266,11060,5568,report,4,3,33266,4,bad,1,0,control,3,bad,0
33267,11060,5568,summary,7,4,33267,4,bad,1,0,treatment,6,bad,0
33268,11061,5569,report,4,1,33268,3,bad,1,0,control,5,bad,0
33269,11061,5569,summary,5,2,33269,4,bad,1,0,control,6,bad,0
33270,11061,5569,report,7,3,33270,4,bad,1,0,treatment,6,bad,0
33271,11061,5569,report,6,4,33271,6,bad,1,0,treatment,5,bad,0
33272,11062,5569,summary,5,1,33272,6,bad,1,0,control,5,bad,0
33273,11062,5569,report,7,2,33273,6,bad,1,0,treatment,8,good,1
33274,11062,5569,summary,7,3,33274,7,good,0,1,treatment,6,bad,0
33275,11062,5569,report,4,4,33275,4,bad,1,0,control,5,bad,0
33276,11062,5569,report,7,5,33276,6,bad,1,0,treatment,6,bad,0
33277,11063,5569,report,4,1,33277,3,bad,1,0,control,6,bad,0
33278,11063,5569,summary,6,2,33278,6,bad,1,0,treatment,6,bad,0
33279,11064,5570,summary,6,1,33279,3,bad,1,0,treatment,5,bad,0
33280,11064,5570,report,5,2,33280,7,good,0,1,control,4,bad,0
33281,11064,5570,report,6,3,33281,5,bad,1,0,treatment,5,bad,0
33282,11064,5570,report,5,4,33282,2,bad,1,0,treatment,6,bad,0
33283,11064,5570,summary,5,5,33283,5,bad,1,0,treatment,5,bad,0
33284,11065,5570,report,6,1,33284,5,bad,1,0,treatment,6,bad,0
33285,11065,5570,report,5,2,33285,3,bad,1,0,treatment,6,bad,0
33286,11066,5571,report,9,1,33286,8,good,0,1,treatment,10,good,1
33287,11066,5571,report,8,2,33287,9,good,0,1,control,9,good,1
33288,11066,5571,summary,8,3,33288,10,good,0,1,treatment,9,good,1
33289,11066,5571,report,9,4,33289,10,good,0,1,treatment,10,good,1
33290,11067,5572,assignment,6,1,33290,6,bad,1,0,control,6,bad,0
33291,11067,5572,assignment,6,2,33291,6,bad,1,0,treatment,8,good,1
33292,11067,5572,assignment,5,3,33292,6,bad,1,0,control,5,bad,0
33293,11067,5572,assignment,7,4,33293,7,good,0,1,control,6,bad,0
33294,11067,5572,summary,6,5,33294,5,bad,1,0,treatment,6,bad,0
33295,11068,5572,summary,7,1,33295,5,bad,1,0,treatment,9,good,1
33296,11068,5572,assignment,7,2,33296,5,bad,1,0,treatment,8,good,1
33297,11068,5572,assignment,7,3,33297,6,bad,1,0,treatment,8,good,1
33298,11068,5572,assignment,6,4,33298,5,bad,1,0,control,8,good,1
33299,11069,5573,summary,7,1,33299,9,good,0,1,control,7,good,1
33300,11069,5573,report,7,2,33300,9,good,0,1,control,7,good,1
33301,11069,5573,report,8,3,33301,9,good,0,1,control,8,good,1
33302,11069,5573,report,7,4,33302,9,good,0,1,control,7,good,1
33303,11069,5573,summary,7,5,33303,8,good,0,1,control,6,bad,0
33304,11070,5573,report,8,1,33304,8,good,0,1,treatment,8,good,1
33305,11070,5573,summary,8,2,33305,10,good,0,1,treatment,7,good,1
33306,11070,5573,report,8,3,33306,10,good,0,1,treatment,7,good,1
33307,11070,5573,summary,7,4,33307,9,good,0,1,control,6,bad,0
33308,11070,5573,report,9,5,33308,10,good,0,1,treatment,10,good,1
33309,11071,5574,report,5,1,33309,7,good,0,1,control,7,good,1
33310,11071,5574,report,3,2,33310,3,bad,1,0,control,3,bad,0
33311,11071,5574,report,5,3,33311,2,bad,1,0,treatment,5,bad,0
33312,11072,5575,report,5,1,33312,4,bad,1,0,treatment,6,bad,0
33313,11073,5576,assignment,7,1,33313,7,good,0,1,treatment,9,good,1
33314,11074,5576,summary,5,1,33314,5,bad,1,0,control,5,bad,0
33315,11074,5576,summary,7,2,33315,6,bad,1,0,treatment,9,good,1
33316,11074,5576,assignment,6,3,33316,5,bad,1,0,treatment,7,good,1
33317,11074,5576,assignment,7,4,33317,6,bad,1,0,treatment,9,good,1
33318,11075,5577,report,7,1,33318,7,good,0,1,treatment,9,good,1
33319,11075,5577,summary,6,2,33319,6,bad,1,0,treatment,8,good,1
33320,11076,5578,summary,7,1,33320,6,bad,1,0,control,9,good,1
33321,11076,5578,report,5,2,33321,7,good,0,1,control,5,bad,0
33322,11076,5578,summary,7,3,33322,7,good,0,1,treatment,6,bad,0
33323,11076,5578,report,7,4,33323,7,good,0,1,control,7,good,1
33324,11076,5578,report,7,5,33324,9,good,0,1,control,8,good,1
33325,11077,5579,report,7,1,33325,5,bad,1,0,treatment,6,bad,0
33326,11077,5579,report,7,2,33326,7,good,0,1,treatment,8,good,1
33327,11078,5579,report,6,1,33327,6,bad,1,0,control,8,good,1
33328,11079,5580,assignment,7,1,33328,6,bad,1,0,treatment,7,good,1
33329,11079,5580,assignment,7,2,33329,5,bad,1,0,treatment,6,bad,0
33330,11080,5580,summary,7,1,33330,7,good,0,1,treatment,6,bad,0
33331,11080,5580,assignment,6,2,33331,6,bad,1,0,control,5,bad,0
33332,11080,5580,assignment,6,3,33332,5,bad,1,0,control,7,good,1
33333,11080,5580,summary,7,4,33333,6,bad,1,0,control,8,good,1
33334,11081,5580,summary,7,1,33334,8,good,0,1,treatment,9,good,1
33335,11081,5580,assignment,6,2,33335,8,good,0,1,control,6,bad,0
33336,11081,5580,assignment,6,3,33336,6,bad,1,0,control,8,good,1
33337,11081,5580,assignment,7,4,33337,6,bad,1,0,treatment,9,good,1
33338,11081,5580,summary,6,5,33338,6,bad,1,0,control,8,good,1
33339,11082,5581,assignment,9,1,33339,10,good,0,1,control,8,good,1
33340,11082,5581,summary,8,2,33340,7,good,0,1,control,7,good,1
33341,11082,5581,assignment,7,3,33341,6,bad,1,0,treatment,6,bad,0
33342,11082,5581,assignment,8,4,33342,9,good,0,1,control,7,good,1
33343,11083,5582,assignment,3,1,33343,4,bad,1,0,control,3,bad,0
33344,11084,5583,report,5,1,33344,6,bad,1,0,control,6,bad,0
33345,11084,5583,report,5,2,33345,4,bad,1,0,control,7,good,1
33346,11084,5583,report,5,3,33346,4,bad,1,0,control,7,good,1
33347,11084,5583,summary,6,4,33347,5,bad,1,0,treatment,5,bad,0
33348,11084,5583,summary,5,5,33348,4,bad,1,0,treatment,7,good,1
33349,11085,5583,report,5,1,33349,3,bad,1,0,treatment,4,bad,0
33350,11086,5583,summary,6,1,33350,5,bad,1,0,treatment,6,bad,0
33351,11086,5583,summary,7,2,33351,5,bad,1,0,treatment,7,good,1
33352,11086,5583,report,4,3,33352,3,bad,1,0,control,3,bad,0
33353,11087,5584,report,7,1,33353,5,bad,1,0,treatment,7,good,1
33354,11087,5584,report,7,2,33354,8,good,0,1,control,9,good,1
33355,11088,5585,assignment,5,1,33355,5,bad,1,0,treatment,5,bad,0
33356,11089,5585,assignment,5,1,33356,4,bad,1,0,treatment,6,bad,0
33357,11089,5585,assignment,4,2,33357,6,bad,1,0,control,6,bad,0
33358,11089,5585,assignment,7,3,33358,7,good,0,1,treatment,6,bad,0
