session_id,user_id,session_number,session_date
10457,5269,3,2024-03-09
10458,5270,1,2024-01-09
10459,5271,1,2024-03-05
10460,5271,2,2024-03-06
10461,5272,1,2024-01-21
10462,5272,2,2024-01-22
10463,5272,3,2024-01-23
10464,5273,1,2024-02-23
10465,5273,2,2024-02-24
10466,5274,1,2024-03-10
10467,5274,2,2024-03-11
10468,5274,3,2024-03-12
10469,5275,1,2024-03-09
10470,5276,1,2024-02-21
10471,5276,2,2024-02-22
10472,5277,1,2024-01-12
10473,5277,2,2024-01-13
10474,5278,1,2024-02-14
10475,5278,2,2024-02-15
10476,5278,3,2024-02-16
10477,5279,1,2024-01-29
10478,5279,2,2024-01-30
10479,5280,1,2024-01-28
10480,5280,2,2024-01-29
10481,5280,3,2024-01-30
10482,5281,1,2024-03-25
10483,5282,1,2024-02-12
10484,5283,1,2024-02-12
10485,5283,2,2024-02-13
10486,5284,1,2024-02-16
10487,5284,2,2024-02-17
10488,5285,1,2024-02-07
10489,5285,2,2024-02-08
10490,5285,3,2024-02-09
10491,5286,1,2024-01-28
10492,5287,1,2024-03-20
10493,5287,2,2024-03-21
10494,5288,1,2024-03-08
10495,5289,1,2024-03-01
10496,5289,2,2024-03-02
10497,5289,3,2024-03-03
10498,5290,1,2024-03-12
10499,5290,2,2024-03-13
10500,5291,1,2024-03-24
10501,5291,2,2024-03-25
10502,5292,1,2024-01-02
10503,5292,2,2024-01-03
10504,5292,3,2024-01-04
10505,5293,1,2024-01-15
10506,5293,2,2024-01-16
10507,5294,1,2024-03-26
10508,5294,2,2024-03-27
10509,5295,1,2024-02-14
10510,5295,2,2024-02-15
10511,5296,1,2024-02-27
10512,5296,2,2024-02-28
10513,5297,1,2024-01-31
10514,5297,2,2024-02-01
10515,5298,1,2024-03-23
10516,5298,2,2024-03-24
10517,5299,1,2024-03-19
10518,5299,2,2024-03-20
10519,5300,1,2024-03-20
10520,5301,1,2024-02-01
10521,5301,2,2024-02-02
10522,5302,1,2024-01-06
10523,5302,2,2024-01-07
10524,5303,1,2024-03-28
10525,5303,2,2024-03-29
10526,5303,3,2024-03-30
10527,5304,1,2024-02-11
10528,5305,1,2024-02-18
10529,5305,2,2024-02-19
10530,5306,1,2024-01-15
10531,5306,2,2024-01-16
10532,5306,3,2024-01-17
10533,5307,1,2024-02-19
10534,5308,1,2024-02-02
10535,5308,2,2024-02-03
10536,5309,1,2024-03-10
10537,5309,2,2024-03-11
10538,5310,1,2024-02-06
10539,5310,2,2024-02-07
10540,5311,1,2024-01-04
10541,5312,1,2024-03-07
10542,5312,2,2024-03-08
10543,5312,3,2024-03-09
10544,5313,1,2024-02-17
10545,5314,1,2024-03-06
10546,5314,2,2024-03-07
10547,5314,3,2024-03-08
10548,5315,1,2024-03-06
10549,5316,1,2024-02-27
10550,5316,2,2024-02-28
10551,5316,3,2024-02-29
10552,5317,1,2024-03-03
10553,5318,1,2024-01-06
10554,5318,2,2024-01-07
10555,5318,3,2024-01-08
10556,5319,1,2024-02-07
10557,5319,2,2024-02-08
10558,5319,3,2024-02-09
10559,5320,1,2024-03-24
10560,5320,2,2024-03-25
10561,5321,1,2024-01-25
10562,5322,1,2024-02-11
10563,5322,2,2024-02-12
10564,5322,3,2024-02-13
10565,5323,1,2024-03-06
10566,5323,2,2024-03-07
10567,5323,3,2024-03-08
10568,5324,1,2024-01-11
10569,5325,1,2024-01-13
10570,5325,2,2024-01-14
10571,5325,3,2024-01-15
10572,5326,1,2024-01-22
10573,5327,1,2024-03-09
10574,5327,2,2024-03-10
10575,5328,1,2024-03-09
10576,5329,1,2024-01-01
10577,5329,2,2024-01-02
10578,5329,3,2024-01-03
10579,5330,1,2024-03-21
10580,5330,2,2024-03-22
10581,5331,1,2024-01-09
10582,5331,2,2024-01-10
10583,5332,1,2024-01-27
10584,5332,2,2024-01-28
10585,5332,3,2024-01-29
10586,5333,1,2024-03-26
10587,5334,1,2024-03-21
10588,5334,2,2024-03-22
10589,5334,3,2024-03-23
10590,5335,1,2024-01-28
10591,5336,1,2024-03-28
10592,5336,2,2024-03-29
10593,5336,3,2024-03-30
10594,5337,1,2024-02-24
10595,5338,1,2024-01-14
10596,5338,2,2024-01-15
10597,5339,1,2024-01-27
10598,5339,2,2024-01-28
10599,5339,3,2024-01-29
10600,5340,1,2024-03-09
10601,5341,1,2024-03-30
10602,5342,1,2024-02-25
10603,5342,2,2024-02-26
10604,5342,3,2024-02-27
10605,5343,1,2024-03-23
10606,5343,2,2024-03-24
10607,5344,1,2024-01-10
10608,5344,2,2024-01-11
10609,5344,3,2024-01-12
10610,5345,1,2024-03-28
10611,5346,1,2024-01-20
10612,5346,2,2024-01-21
10613,5347,1,2024-01-04
10614,5348,1,2024-02-28
10615,5348,2,2024-02-29
10616,5349,1,2024-02-12
10617,5349,2,2024-02-13
10618,5350,1,2024-01-05
10619,5350,2,2024-01-06
10620,5351,1,2024-01-12
10621,5352,1,2024-01-10
10622,5352,2,2024-01-11
10623,5352,3,2024-01-12
10624,5353,1,2024-01-07
10625,5353,2,2024-01-08
10626,5353,3,2024-01-09
10627,5354,1,2024-01-23
10628,5355,1,2024-02-02
10629,5356,1,2024-03-12
10630,5357,1,2024-01-10
10631,5358,1,2024-03-14
10632,5358,2,2024-03-15
10633,5358,3,2024-03-16
10634,5359,1,2024-01-30
10635,5360,1,2024-02-03
10636,5360,2,2024-02-04
10637,5360,3,2024-02-05
10638,5361,1,2024-02-22
10639,5361,2,2024-02-23
10640,5362,1,2024-02-19
10641,5362,2,2024-02-20
10642,5363,1,2024-02-27
10643,5364,1,2024-03-21
10644,5365,1,2024-02-21
10645,5365,2,2024-02-22
10646,5366,1,2024-02-25
10647,5366,2,2024-02-26
10648,5367,1,2024-02-10
10649,5368,1,2024-01-03
10650,5369,1,2024-02-19
10651,5369,2,2024-02-20
10652,5369,3,2024-02-21
10653,5370,1,2024-03-27
10654,5370,2,2024-03-28
10655,5370,3,2024-03-29
10656,5371,1,2024-01-16
10657,5372,1,2024-03-09
10658,5373,1,2024-01-01
10659,5373,2,2024-01-02
10660,5374,1,2024-03-23
10661,5374,2,2024-03-24
10662,5374,3,2024-03-25
10663,5375,1,2024-03-20
10664,5376,1,2024-01-09
10665,5376,2,2024-01-10
10666,5377,1,2024-03-15
10667,5377,2,2024-03-16
10668,5377,3,2024-03-17
10669,5378,1,2024-01-06
10670,5378,2,2024-01-07
10671,5379,1,2024-03-30
10672,5380,1,2024-01-10
10673,5380,2,2024-01-11
10674,5380,3,2024-01-12
10675,5381,1,2024-02-15
10676,5381,2,2024-02-16
10677,5382,1,2024-03-05
10678,5383,1,2024-01-14
10679,5384,1,2024-02-07
10680,5385,1,2024-03-28
10681,5385,2,2024-03-29
10682,5385,3,2024-03-30
10683,5386,1,2024-02-08
10684,5386,2,2024-02-09
10685,5386,3,2024-02-10
10686,5387,1,2024-03-18
10687,5387,2,2024-03-19
10688,5387,3,2024-03-20
10689,5388,1,2024-01-12
10690,5388,2,2024-01-13
10691,5388,3,2024-01-14
10692,5389,1,2024-02-06
10693,5389,2,2024-02-07
10694,5390,1,2024-02-26
10695,5391,1,2024-02-18
10696,5392,1,2024-02-20
10697,5392,2,2024-02-21
10698,5392,3,2024-02-22
10699,5393,1,2024-03-25
10700,5393,2,2024-03-26
10701,5393,3,2024-03-27
10702,5394,1,2024-01-04
10703,5394,2,2024-01-05
10704,5394,3,2024-01-06
10705,5395,1,2024-03-01
10706,5396,1,2024-01-21
10707,5397,1,2024-03-09
10708,5397,2,2024-03-10
10709,5397,3,2024-03-11
10710,5398,1,2024-01-29
10711,5398,2,2024-01-30
10712,5398,3,2024-01-31
10713,5399,1,2024-01-18
10714,5399,2,2024-01-19
10715,5400,1,2024-02-20
10716,5401,1,2024-03-10
10717,5401,2,2024-03-11
10718,5401,3,2024-03-12
10719,5402,1,2024-02-07
10720,5402,2,2024-02-08
10721,5403,1,2024-03-22
10722,5403,2,2024-03-23
10723,5404,1,2024-01-19
10724,5404,2,2024-01-20
10725,5405,1,2024-02-08
10726,5405,2,2024-02-09
10727,5405,3,2024-02-10
10728,5406,1,2024-03-27
10729,5406,2,2024-03-28
10730,5406,3,2024-03-29
10731,5407,1,2024-03-23
10732,5408,1,2024-02-17
10733,5408,2,2024-02-18
10734,5409,1,2024-01-02
10735,5409,2,2024-01-03
10736,5410,1,2024-03-11
10737,5410,2,2024-03-12
10738,5411,1,2024-03-12
10739,5412,1,2024-01-19
10740,5413,1,2024-01-16
10741,5413,2,2024-01-17
10742,5414,1,2024-01-06
10743,5414,2,2024-01-07
10744,5414,3,2024-01-08
10745,5415,1,2024-01-01
10746,5415,2,2024-01-02
10747,5415,3,2024-01-03
10748,5416,1,2024-03-14
10749,5416,2,2024-03-15
10750,5417,1,2024-03-17
10751,5417,2,2024-03-18
10752,5418,1,2024-02-20
10753,5418,2,2024-02-21
10754,5419,1,2024-03-09
10755,5419,2,2024-03-10
10756,5420,1,2024-03-11
10757,5421,1,2024-01-11
10758,5422,1,2024-02-09
10759,5422,2,2024-02-10
10760,5423,1,2024-01-27
10761,5423,2,2024-01-28
10762,5423,3,2024-01-29
10763,5424,1,2024-02-14
10764,5424,2,2024-02-15
10765,5425,1,2024-01-28
10766,5425,2,2024-01-29
10767,5426,1,2024-02-22
10768,5426,2,2024-02-23
10769,5427,1,2024-03-23
10770,5427,2,2024-03-24
10771,5427,3,2024-03-25
10772,5428,1,2024-03-06
10773,5428,2,2024-03-07
10774,5428,3,2024-03-08
10775,5429,1,2024-01-19
10776,5429,2,2024-01-20
10777,5429,3,2024-01-21
10778,5430,1,2024-01-21
10779,5431,1,2024-01-24
10780,5431,2,2024-01-25
10781,5432,1,2024-01-29
10782,5433,1,2024-03-19
10783,5433,2,2024-03-20
10784,5434,1,2024-02-02
10785,5434,2,2024-02-03
10786,5434,3,2024-02-04
10787,5435,1,2024-01-25
10788,5435,2,2024-01-26
10789,5436,1,2024-01-15
10790,5436,2,2024-01-16
10791,5437,1,2024-01-24
10792,5437,2,2024-01-25
10793,5437,3,2024-01-26
10794,5438,1,2024-03-26
10795,5438,2,2024-03-27
10796,5438,3,2024-03-28
10797,5439,1,2024-03-13
10798,5440,1,2024-01-07
10799,5440,2,2024-01-08
10800,5441,1,2024-03-11
10801,5442,1,2024-02-29
10802,5442,2,2024-03-01
10803,5442,3,2024-03-02
10804,5443,1,2024-03-23
10805,5444,1,2024-03-11
10806,5444,2,2024-03-12
10807,5445,1,2024-01-10
10808,5446,1,2024-02-07
10809,5446,2,2024-02-08
10810,5447,1,2024-03-26
10811,5447,2,2024-03-27
10812,5448,1,2024-01-09
10813,5448,2,2024-01-10
10814,5449,1,2024-02-02
10815,5449,2,2024-02-03
10816,5449,3,2024-02-04
10817,5450,1,2024-01-13
10818,5451,1,2024-01-26
10819,5451,2,2024-01-27
10820,5451,3,2024-01-28
10821,5452,1,2024-03-15
10822,5452,2,2024-03-16
10823,5453,1,2024-03-03
10824,5453,2,2024-03-04
10825,5454,1,2024-02-12
10826,5455,1,2024-02-15
10827,5455,2,2024-02-16
10828,5455,3,2024-02-17
10829,5456,1,2024-01-17
10830,5457,1,2024-03-26
10831,5458,1,2024-03-24
10832,5458,2,2024-03-25
10833,5458,3,2024-03-26
10834,5459,1,2024-01-31
10835,5460,1,2024-01-13
10836,5461,1,2024-02-06
10837,5461,2,2024-02-07
10838,5462,1,2024-03-20
10839,5462,2,2024-03-21
10840,5462,3,2024-03-22
10841,5463,1,2024-01-09
10842,5464,1,2024-01-25
10843,5465,1,2024-02-10
10844,5466,1,2024-03-03
10845,5466,2,2024-03-04
10846,5467,1,2024-02-27
10847,5467,2,2024-02-28
10848,5467,3,2024-02-29
10849,5468,1,2024-02-12
10850,5468,2,2024-02-13
10851,5469,1,2024-03-19
10852,5469,2,2024-03-20
10853,5469,3,2024-03-21
10854,5470,1,2024-03-25
10855,5470,2,2024-03-26
10856,5470,3,2024-03-27
10857,5471,1,2024-02-09
10858,5471,2,2024-02-10
10859,5471,3,2024-02-11
10860,5472,1,2024-03-29
10861,5473,1,2024-03-15
10862,5474,1,2024-01-20
10863,5474,2,2024-01-21
10864,5475,1,2024-03-13
10865,5475,2,2024-03-14
10866,5476,1,2024-03-13
10867,5476,2,2024-03-14
10868,5477,1,2024-02-16
10869,5477,2,2024-02-17
10870,5478,1,2024-02-10
10871,5478,2,2024-02-11
10872,5478,3,2024-02-12
10873,5479,1,2024-02-24
10874,5479,2,2024-02-25
10875,5480,1,2024-01-22
10876,5481,1,2024-01-01
10877,5482,1,2024-02-10
10878,5482,2,2024-02-11
10879,5483,1,2024-02-01
10880,5483,2,2024-02-02
10881,5483,3,2024-02-03
10882,5484,1,2024-01-29
10883,5484,2,2024-01-30
10884,5484,3,2024-01-31
10885,5485,1,2024-03-23
10886,5485,2,2024-03-24
10887,5485,3,2024-03-25
10888,5486,1,2024-02-25
10889,5486,2,2024-02-26
10890,5487,1,2024-02-05
10891,5488,1,2024-02-16
10892,5488,2,2024-02-17
10893,5489,1,2024-01-18
10894,5489,2,2024-01-19
10895,5489,3,2024-01-20
10896,5490,1,2024-03-27
10897,5491,1,2024-02-12
10898,5491,2,2024-02-13
10899,5491,3,2024-02-14
10900,5492,1,2024-03-02
10901,5492,2,2024-03-03
10902,5493,1,2024-02-29
10903,5493,2,2024-03-01
10904,5493,3,2024-03-02
10905,5494,1,2024-02-27
10906,5494,2,2024-02-28
10907,5495,1,2024-02-15
10908,5495,2,2024-02-16
10909,5496,1,2024-02-09
10910,5496,2,2024-02-10
10911,5496,3,2024-02-11
10912,5497,1,2024-03-03
10913,5498,1,2024-03-11
10914,5498,2,2024-03-12
10915,5499,1,2024-01-14
10916,5499,2,2024-01-15
10917,5500,1,2024-01-23
10918,5500,2,2024-01-24
10919,5500,3,2024-01-25
10920,5501,1,2024-03-23
10921,5501,2,2024-03-24
10922,5502,1,2024-03-18
10923,5502,2,2024-03-19
10924,5502,3,2024-03-20
10925,5503,1,2024-01-11
10926,5503,2,2024-01-12
10927,5503,3,2024-01-13
10928,5504,1,2024-02-05
10929,5504,2,2024-02-06
10930,5504,3,2024-02-07
10931,5505,1,2024-01-18
10932,5505,2,2024-01-19
10933,5505,3,2024-01-20
10934,5506,1,2024-03-09
10935,5507,1,2024-01-26
10936,5508,1,2024-02-03
10937,5508,2,2024-02-04
10938,5509,1,2024-03-21
10939,5509,2,2024-03-22
10940,5509,3,2024-03-23
10941,5510,1,2024-01-10
10942,5511,1,2024-01-10
10943,5511,2,2024-01-11
10944,5512,1,2024-01-03
10945,5513,1,2024-03-05
10946,5514,1,2024-03-21
10947,5515,1,2024-01-04
10948,5515,2,2024-01-05
10949,5515,3,2024-01-06
10950,5516,1,2024-03-15
10951,5516,2,2024-03-16
10952,5516,3,2024-03-17
10953,5517,1,2024-03-15
10954,5518,1,2024-02-21
10955,5519,1,2024-03-16
10956,5520,1,2024-01-28
10957,5520,2,2024-01-29
10958,5521,1,2024-01-05
10959,5522,1,2024-03-11
10960,5523,1,2024-02-03
10961,5523,2,2024-02-04
10962,5524,1,2024-03-10
10963,5524,2,2024-03-11
10964,5525,1,2024-03-10
10965,5526,1,2024-03-01
10966,5526,2,2024-03-02
10967,5526,3,2024-03-03
10968,5527,1,2024-03-24
10969,5527,2,2024-03-25
10970,5527,3,2024-03-26
10971,5528,1,2024-01-20
10972,5528,2,2024-01-21
10973,5529,1,2024-02-16
10974,5530,1,2024-02-20
10975,5530,2,2024-02-21
10976,5530,3,2024-02-22
10977,5531,1,2024-01-29
10978,5531,2,2024-01-30
10979,5531,3,2024-01-31
10980,5532,1,2024-03-16
10981,5532,2,2024-03-17
10982,5533,1,2024-02-07
10983,5533,2,2024-02-08
10984,5534,1,2024-01-18
10985,5535,1,2024-02-29
10986,5535,2,2024-03-01
10987,5536,1,2024-03-05
10988,5537,1,2024-03-06
10989,5537,2,2024-03-07
10990,5538,1,2024-01-12
10991,5538,2,2024-01-13
10992,5539,1,2024-02-20
10993,5539,2,2024-02-21
10994,5539,3,2024-02-22
10995,5540,1,2024-02-16
10996,5540,2,2024-02-17
10997,5540,3,2024-02-18
10998,5541,1,2024-03-05
10999,5541,2,2024-03-06
11000,5542,1,2024-01-02
11001,5542,2,2024-01-03
11002,5542,3,2024-01-04
11003,5543,1,2024-03-25
11004,5543,2,2024-03-26
11005,5544,1,2024-01-31
11006,5544,2,2024-02-01
11007,5544,3,2024-02-02
11008,5545,1,2024-03-19
11009,5545,2,2024-03-20
11010,5546,1,2024-03-28
11011,5546,2,2024-03-29
11012,5546,3,2024-03-30
11013,5547,1,2024-01-22
11014,5547,2,2024-01-23
11015,5547,3,2024-01-24
11016,5548,1,2024-03-06
11017,5549,1,2024-01-18
11018,5550,1,2024-02-27
11019,5550,2,2024-02-28
11020,5551,1,2024-01-21
11021,5551,2,2024-01-22
11022,5551,3,2024-01-23
11023,5552,1,2024-01-23
11024,5552,2,2024-01-24
11025,5552,3,2024-01-25
11026,5553,1,2024-03-13
11027,5554,1,2024-03-13
11028,5554,2,2024-03-14
11029,5554,3,2024-03-15
11030,5555,1,2024-03-25
11031,5555,2,2024-03-26
11032,5555,3,2024-03-27
11033,5556,1,2024-01-19
11034,5556,2,2024-01-20
11035,5557,1,2024-03-02
11036,5557,2,2024-03-03
11037,5557,3,2024-03-04
11038,5558,1,2024-02-15
11039,5558,2,2024-02-16
11040,5558,3,2024-02-17
11041,5559,1,2024-01-06
11042,5559,2,2024-01-07
11043,5560,1,2024-01-29
11044,5560,2,2024-01-30
11045,5561,1,2024-03-03
11046,5561,2,2024-03-04
11047,5562,1,2024-01-30
11048,5563,1,2024-01-09
11049,5563,2,2024-01-10
11050,5564,1,2024-02-03
11051,5564,2,2024-02-04
11052,5564,3,2024-02-05
11053,5565,1,2024-02-17
11054,5565,2,2024-02-18
11055,5565,3,2024-02-19
11056,5566,1,2024-01-30
11057,5567,1,2024-01-06
11058,5568,1,2024-03-26
11059,5568,2,2024-03-27
11060,5568,3,2024-03-28
11061,5569,1,2024-01-27
11062,5569,2,2024-01-28
11063,5569,3,2024-01-29
11064,5570,1,2024-03-07
11065,5570,2,2024-03-08
11066,5571,1,2024-02-16
11067,5572,1,2024-02-19
11068,5572,2,2024-02-20
11069,5573,1,2024-03-01
11070,5573,2,2024-03-02
11071,5574,1,2024-02-28
11072,5575,1,2024-01-06
11073,5576,1,2024-01-06
11074,5576,2,2024-01-07
11075,5577,1,2024-03-24
11076,5578,1,2024-02-11
11077,5579,1,2024-01-14
11078,5579,2,2024-01-15
11079,5580,1,2024-03-31
11080,5580,2,2024-04-01
11081,5580,3,2024-04-02
11082,5581,1,2024-03-07
11083,5582,1,2024-03-22
11084,5583,1,2024-02-05
11085,5583,2,2024-02-06
11086,5583,3,2024-02-07
11087,5584,1,2024-02-03
11088,5585,1,2024-03-15
11089,5585,2,2024-03-16
11090,5585,3,2024-03-17
11091,5586,1,2024-03-10
11092,5586,2,2024-03-11
11093,5587,1,2024-03-13
11094,5587,2,2024-03-14
11095,5588,1,2024-01-23
11096,5589,1,2024-02-18
11097,5590,1,2024-03-24
11098,5590,2,2024-03-25
11099,5590,3,2024-03-26
11100,5591,1,2024-02-18
11101,5591,2,2024-02-19
11102,5592,1,2024-02-16
11103,5592,2,2024-02-17
11104,5592,3,2024-02-18
11105,5593,1,2024-03-16
11106,5594,1,2024-03-24
11107,5595,1,2024-01-10
11108,5595,2,2024-01-11
11109,5596,1,2024-03-07
11110,5596,2,2024-03-08
11111,5596,3,2024-03-09
11112,5597,1,2024-02-02
11113,5597,2,2024-02-03
11114,5597,3,2024-02-04
11115,5598,1,2024-02-18
11116,5599,1,2024-01-29
11117,5599,2,2024-01-30
11118,5600,1,2024-03-07
11119,5600,2,2024-03-08
11120,5600,3,2024-03-09
11121,5601,1,2024-02-21
11122,5602,1,2024-02-15
11123,5603,1,2024-02-14
11124,5603,2,2024-02-15
11125,5604,1,2024-03-03
11126,5604,2,2024-03-04
11127,5605,1,2024-03-02
11128,5605,2,2024-03-03
11129,5606,1,2024-03-18
11130,5606,2,2024-03-19
11131,5606,3,2024-03-20
11132,5607,1,2024-01-01
11133,5607,2,2024-01-02
11134,5607,3,2024-01-03
11135,5608,1,2024-03-05
11136,5608,2,2024-03-06
11137,5609,1,2024-01-18
11138,5609,2,2024-01-19
11139,5610,1,2024-02-26
11140,5610,2,2024-02-27
11141,5610,3,2024-02-28
11142,5611,1,2024-01-22
11143,5611,2,2024-01-23
11144,5612,1,2024-01-30
11145,5612,2,2024-01-31
11146,5613,1,2024-01-10
11147,5613,2,2024-01-11
11148,5613,3,2024-01-12
11149,5614,1,2024-03-06
11150,5614,2,2024-03-07
11151,5614,3,2024-03-08
11152,5615,1,2024-03-23
11153,5615,2,2024-03-24
11154,5615,3,2024-03-25
11155,5616,1,2024-02-05
11156,5616,2,2024-02-06
11157,5616,3,2024-02-07
11158,5617,1,2024-01-28
11159,5618,1,2024-01-20
11160,5619,1,2024-01-24
11161,5619,2,2024-01-25
11162,5619,3,2024-01-26
11163,5620,1,2024-01-21
11164,5621,1,2024-02-16
11165,5622,1,2024-03-18
11166,5622,2,2024-03-19
11167,5622,3,2024-03-20
11168,5623,1,2024-01-16
11169,5624,1,2024-03-25
11170,5624,2,2024-03-26
11171,5625,1,2024-01-30
11172,5626,1,2024-02-23
11173,5626,2,2024-02-24
11174,5627,1,2024-02-12
11175,5627,2,2024-02-13
11176,5627,3,2024-02-14
11177,5628,1,2024-01-15
11178,5629,1,2024-03-02
11179,5630,1,2024-03-27
11180,5630,2,2024-03-28
11181,5630,3,2024-03-29
11182,5631,1,2024-03-02
11183,5631,2,2024-03-03
11184,5631,3,2024-03-04
11185,5632,1,2024-03-02
11186,5632,2,2024-03-03
11187,5632,3,2024-03-04
11188,5633,1,2024-01-27
11189,5633,2,2024-01-28
11190,5634,1,2024-03-16
11191,5634,2,2024-03-17
11192,5635,1,2024-01-21
11193,5635,2,2024-01-22
11194,5635,3,2024-01-23
11195,5636,1,2024-03-23
11196,5636,2,2024-03-24
11197,5636,3,2024-03-25
11198,5637,1,2024-02-22
11199,5637,2,2024-02-23
11200,5637,3,2024-02-24
11201,5638,1,2024-01-03
11202,5638,2,2024-01-04
11203,5639,1,2024-02-01
11204,5639,2,2024-02-02
11205,5639,3,2024-02-03
11206,5640,1,2024-01-06
11207,5640,2,2024-01-07
11208,5640,3,2024-01-08
11209,5641,1,2024-01-17
11210,5641,2,2024-01-18
11211,5641,3,2024-01-19
11212,5642,1,2024-03-14
11213,5642,2,2024-03-15
11214,5643,1,2024-03-16
11215,5644,1,2024-01-21
11216,5645,1,2024-01-18
11217,5646,1,2024-03-21
11218,5647,1,2024-03-06
11219,5648,1,2024-01-06
11220,5649,1,2024-03-14
11221,5649,2,2024-03-15
11222,5649,3,2024-03-16
11223,5650,1,2024-01-19
11224,5651,1,2024-01-08
11225,5652,1,2024-01-22
11226,5653,1,2024-02-03
11227,5653,2,2024-02-04
11228,5654,1,2024-01-24
11229,5655,1,2024-03-07
11230,5655,2,2024-03-08
11231,5656,1,2024-02-21
11232,5657,1,2024-03-17
11233,5658,1,2024-03-13
11234,5659,1,2024-03-22
11235,5659,2,2024-03-23
11236,5659,3,2024-03-24
11237,5660,1,2024-01-03
11238,5660,2,2024-01-04
11239,5661,1,2024-03-25
11240,5661,2,2024-03-26
11241,5662,1,2024-02-06
11242,5662,2,2024-02-07
11243,5662,3,2024-02-08
11244,5663,1,2024-01-11
11245,5663,2,2024-01-12
11246,5664,1,2024-01-28
11247,5664,2,2024-01-29
11248,5665,1,2024-02-27
11249,5665,2,2024-02-28
11250,5666,1,2024-03-18
11251,5666,2,2024-03-19
11252,5666,3,2024-03-20
11253,5667,1,2024-03-01
11254,5668,1,2024-03-02
11255,5669,1,2024-01-22
11256,5669,2,2024-01-23
11257,5669,3,2024-01-24
11258,5670,1,2024-01-29
11259,5670,2,2024-01-30
11260,5671,1,2024-02-22
11261,5671,2,2024-02-23
11262,5672,1,2024-03-17
11263,5672,2,2024-03-18
11264,5673,1,2024-01-19
11265,5673,2,2024-01-20
11266,5673,3,2024-01-21
11267,5674,1,2024-03-15
11268,5674,2,2024-03-16
11269,5675,1,2024-01-24
11270,5675,2,2024-01-25
11271,5676,1,2024-03-20
11272,5676,2,2024-03-21
11273,5677,1,2024-03-25
11274,5677,2,2024-03-26
11275,5677,3,2024-03-27
11276,5678,1,2024-03-06
11277,5678,2,2024-03-07
11278,5679,1,2024-02-03
11279,5679,2,2024-02-04
11280,5679,3,2024-02-05
11281,5680,1,2024-01-22
11282,5681,1,2024-03-28
11283,5681,2,2024-03-29
11284,5681,3,2024-03-30
11285,5682,1,2024-02-13
11286,5683,1,2024-02-28
11287,5684,1,2024-03-17
11288,5684,2,2024-03-18
11289,5684,3,2024-03-19
11290,5685,1,2024-03-16
11291,5685,2,2024-03-17
11292,5686,1,2024-01-09
11293,5686,2,2024-01-10
11294,5686,3,2024-01-11
11295,5687,1,2024-01-30
11296,5688,1,2024-02-18
11297,5688,2,2024-02-19
11298,5689,1,2024-02-19
11299,5689,2,2024-02-20
11300,5689,3,2024-02-21
11301,5690,1,2024-01-17
11302,5690,2,2024-01-18
11303,5691,1,2024-01-14
11304,5691,2,2024-01-15
11305,5692,1,2024-01-03
11306,5692,2,2024-01-04
11307,5692,3,2024-01-05
11308,5693,1,2024-01-26
11309,5693,2,2024-01-27
11310,5694,1,2024-03-07
11311,5694,2,2024-03-08
11312,5694,3,2024-03-09
11313,5695,1,2024-03-05
11314,5696,1,2024-03-28
11315,5696,2,2024-03-29
11316,5696,3,2024-03-30
11317,5697,1,2024-02-23
11318,5697,2,2024-02-24
11319,5698,1,2024-01-20
11320,5698,2,2024-01-21
11321,5698,3,2024-01-22
11322,5699,1,2024-03-18
11323,5699,2,2024-03-19
11324,5700,1,2024-01-13
11325,5701,1,2024-01-23
11326,5702,1,2024-03-01
11327,5702,2,2024-03-02
11328,5703,1,2024-03-19
11329,5703,2,2024-03-20
11330,5704,1,2024-03-17
11331,5704,2,2024-03-18
11332,5704,3,2024-03-19
11333,5705,1,2024-01-05
11334,5705,2,2024-01-06
11335,5706,1,2024-03-09
11336,5706,2,2024-03-10
11337,5706,3,2024-03-11
11338,5707,1,2024-03-05
11339,5707,2,2024-03-06
11340,5708,1,2024-01-16
11341,5709,1,2024-01-12
11342,5709,2,2024-01-13
11343,5709,3,2024-01-14
